SEMS_ACTIVE_SITES.RG,SEMS_ACTIVE_SITES.SITE_ID,SEMS_ACTIVE_SITES.SITE_EPA_ID,SEMS_ACTIVE_SITES.SITE_NAME,SEMS_ACTIVE_SITES.SITE_STRT_ADRS1,SEMS_ACTIVE_SITES.SITE_STRT_ADRS2,SEMS_ACTIVE_SITES.SITE_CITY_NAME,SEMS_ACTIVE_SITES.SITE_STATE,SEMS_ACTIVE_SITES.SITE_ZIP_CODE,SEMS_ACTIVE_SITES.SITE_CONG_DISTRICT,SEMS_ACTIVE_SITES.SITE_CNTY_NAME,SEMS_ACTIVE_SITES.SITE_FIPS_CODE,SEMS_ACTIVE_SITES.LATITUDE,SEMS_ACTIVE_SITES.LONGITUDE,SEMS_ACTIVE_SITES.ALT_AGREEMENT,SEMS_ACTIVE_SITES.NPL,SEMS_ACTIVE_SITES.FF,SEMS_ACTIVE_SITES.NON_NPL_STATUS
2,201164,NJ2210020275,FORT DIX (LANDFILL SITE),JULIUSTOWN-BROWNS MILLS RD,,PEMBERTON TOWNSHIP,NJ,8562,"03,04",BURLINGTON,34005,39.9801,-74.6244,N,Deleted from the Final NPL,Y,
2,201168,NJ3210020704,PICATINNY ARSENAL (USARMY),OFF RTE 15 DOVER NJ,,ROCKAWAY TOWNSHIP,NJ,7801,11,MORRIS,34027,40.916669,-74.583339,N,Currently on the Final NPL,Y,
2,200651,NJ4690308933,U.S. COAST GUARD TRAINING CENTER,1 Munro Avenue ,,CAPE MAY,NJ,8204,,CAPE MAY,34009,,,N,Not on the NPL,Y,"NFRAP-Site does not qualify for the NPL based on existing information"
2,201174,NJ7170023744,NAVAL AIR ENGINEERING CENTER,MAIN GATE ROUTE#547,,LAKEHURST,NJ,8733,4,OCEAN,34029,40.029719,-74.369161,N,Currently on the Final NPL,Y,
2,201175,NJ7470000525,GSA DEPOT-BELLE MEAD #1,#1 ROUTE 206,,BELLE MEAD,NJ,8502,5,SOMERSET,34035,,,N,Not on the NPL,Y,"Other Cleanup Activity: Federal Facility-Lead Cleanup"
2,201178,NJ9690510020,FEDERAL AVIATION ADMINISTRATION TECHNICAL CENTER (USDOT),ROUTES 563 & 575,,ATLANTIC COUNTY,NJ,8405,2,ATLANTIC,34001,39.458331,-74.583339,N,Currently on the Final NPL,Y,
2,204539,NJC200400018,BARRY BRONZE BEARING CO.,2204 SOUTH 7TH STREET,,CAMDEN,NJ,8104,1,CAMDEN,34007,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,204593,NJC200400026,ALGRO KNITTING MILLS,FORD AVENUE (BLDG. 13),,MILLTOWN,NJ,8850,12,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,204594,NJC200400034,MICHELIN POWERHOUSE,FORD AVENUE (BLDG. 10),,MILLTOWN,NJ,8850,12,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,205811,NJC200400091,MERCER COUNTY SPRING 2005 FLOOD RESPONSE,Postal Address is unavailable for the Site,,TRENTON,NJ,,,MERCER,34021,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,205820,NJC200400117,CAP COATINGS,141 MCBRIDE AVENUE,,PATERSON,NJ,7501,8,PASSAIC,34031,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206274,NJC200400125,521 SOUTH 17TH STREET,521 SOUTH 17TH STREET,,NEWARK,NJ,07103-1168,10,ESSEX,34013,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,205847,NJC200400133,BERGEN PERCHLORATE ION SITE,GLEN ROAD (NEAR LEONE COURT),,WOODCLIFF LAKE,NJ,7677,5,BERGEN,34003,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206277,NJC200400141,1244 WHITE DRIVE,1244 WHITE DRIVE,,NORTH BRUNSWICK,NJ,08902-1772,12,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206313,NJC200400307,SETH BOYDEN TERRACE MERCURY INVESTIGATION,105 CENTER TERRACE,,NEWARK,NJ,7114,10,ESSEX,34013,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206314,NJC200400315,AABHUSHAN JEWELRY STORE,155 WOOD AVE,,EDISON,NJ,8220,7,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206315,NJC200400323,LODI CHEMICAL PLANT FIRE,CORNER OF GARIBALDI AVE AND META LANE,,LODI,NJ,7644,9,BERGEN,34003,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206316,NJC200400331,METHANOL TANKER,NJ TPK EXIT 10,,EDISON,NJ,8837,6,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206323,NJC200400372,WINSLOW BURN SITE,1.66 MILES WNW FROM THE INTERSECTION OF ,,HAMMONTON,NJ,8037,1,CAMDEN,34007,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206324,NJC200400380,NATIONAL PARK UNKNOWN SHEEN,36 RIVERVIEW AVE,,NATIONAL PARK,NJ,8063,1,GLOUCESTER,34015,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206325,NJC200400398,ETHYLENE GLYCOL SPILL,"GREEN ST, NEAR ISELIN LIBRARY",,ISELIN,NJ,8830,7,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206337,NJC200400455,HAMMONTON EMERGENCY RESPONSE,318 WASHINGTON ST,,HAMMONTON,NJ,8037,2,ATLANTIC,34001,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206346,NJC200400505,"E.J. KOENIG, INC.",INTERSECTION OF CALHOUN ST & BERNARD ST,,TRENTON,NJ,8618,12,MERCER,34021,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206348,NJC200400521,WEST ORANGE MERCURY,50 PARIS CIRCLE,,WEST ORANGE,NJ,7052,8,ESSEX,34013,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206387,NJC200400547,WEEHAWKEN MYSTERY SPILL,HARBOR BLVD.,AT THE NEW YORK WATER TAXI COMMUTER DOCK,WEEHAWKEN,NJ,7086,13,HUDSON,34017,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206416,NJC200400554,LIBERTY PLASTICS,431 S. PENNSVILLE AUBURN ROAD,,CARNEY'S POINT,NJ,8069,2,SALEM,34033,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206424,NJC200400596,BELLEVILLE TURNPIKE DRUMS,"590 BELLEVILLE TURNPIKE, BUILDING 29",,KEARNY,NJ,7032,9,HUDSON,34017,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206426,NJC200400612,BAYVIEW AVENUE DRUMS,6 BAYVIEW AVENUE,,JERSEY CITY,NJ,07305-4204,13,HUDSON,34017,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206427,NJC200400620,POSSIBLE DRUM DUMP,NEAR SANTA FE WY & CRANBURY HALF ACRE RD,,CRANBURY,NJ,8512,12,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206428,NJC200400638,SOUTH BRUNSWICK HIGH SCHOOL,750 RIDGE ROAD,,MONMOUTH JUNCTION,NJ,8852,12,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206434,NJC200400679,H.B. WILSON ELEMENTARY SCHOOL GARDEN,2250 SOUTH 8TH STREET,,CAMDEN,NJ,08104-2206,1,CAMDEN,34007,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206464,NJC200400752,SOUTH MAIN AVENUE ASBESTOS,SOUTH MAIN AVE  (SOUTH OF VALLEY ROAD),,LONG HILL,NJ,7980,11,MORRIS,34027,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206469,NJC200400760,AJW EXPRESS LIMITED RESPONSE,789 AMBOY AVENUE,,EDISON,NJ,08837-3212,6,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206472,NJC200400786,WHITE ROX CHEMICAL,660 SOUTH MAIN ST,,PHILLIPSBURG,NJ,8865,5,WARREN,34041,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206478,NJC200400802,BAY STREET ASBESTOS,BAY ST (EAST OF POPLAR DR),,STIRLING,NJ,7980,11,MORRIS,34027,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206502,NJC200400893,METZLER PLACE ASBESTOS,METZLER PLACE - TOWNSHIP-OWNED ROAD,(WEST OF PLAINFIELD RD),STIRLING,NJ,7980,11,MORRIS,34027,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206504,NJC200400919,MEMORIAL SCHOOL,15 MEMORIAL DRIVE,,WOODLAND PARK,NJ,7424,8,PASSAIC,34031,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206505,NJC200400927,596 MEYERSVILLE ROAD,596 MEYERSVILLE ROAD,,MEYERSVILLE,NJ,7933,11,MORRIS,34027,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206507,NJC200400935,VALLEY ROAD,1303-1311 VALLEY ROAD,,STIRLING,NJ,7980,11,MORRIS,34027,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206531,NJC200400984,FORMER ZURBRUGG MEMORIAL HOSPITAL,126 FRANKLIN STREET,,RIVERSIDE,NJ,8075,3,BURLINGTON,34005,,,N,Not on the NPL,N,"Status Not Specified"
2,206539,NJC200401008,PITTSTOWN ACETIC ACID SPILL,PITTSTOWN ROAD-NORTH OF PERRYVILLE ROAD,,PITTSTOWN,NJ,8867,12,HUNTERDON,34019,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,200005,NJD000305524,BUZBY SLF,GIBBSBORO-MARLTON RD,,VOORHEES TWP,NJ,8043,1,CAMDEN,34007,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,202954,NJD000310417,GROW GROUP INC/DE VOE MARINE COATING CO.,9155 RIVER ROAD,,PENNSAUKEN,NJ,8110,1,CAMDEN,34007,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200009,NJD000416420,T&J LF,70 PORT STREET,,NEWARK,NJ,7114,10,ESSEX,34013,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,203871,NJD000500009,HARDWARE & INDUSTRIAL TOOL,RT 38 & CREEK ROAD,,HAINESPORT,NJ,8036,13,BURLINGTON,34005,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,200012,NJD000531855,ASHLAND CHEMICAL CO,MEADOW RD,,WOODBRIDGE TWP,NJ,7095,15,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203818,NJD000540070,JERSEY TYLER FOUNDRY,46 ROSENHAYN AVENUE,,BRIDGETON,NJ,8302,2,CUMBERLAND,34011,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203106,NJD000542258,GENERAL COLOR CO.,24 AVENUE B,,NEWARK,NJ,7114,10,ESSEX,34013,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
2,200018,NJD000560094,OIL RECOVERY CO INC,(PO BOX 345) 800 CENCO BLVD,,CLAYTON,NJ,8312,1,GLOUCESTER,34015,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,200021,NJD000564328,UNION CARBIDE CO,10 POSSUMTON RD,,PISCATAWAY TWP,NJ,8854,15,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200022,NJD000565531,COSDEN CHEMICAL COATINGS CORP.,CHERRY STREET,,BEVERLY,NJ,8010,3,BURLINGTON,34005,40.058183,-74.925899,N,Currently on the Final NPL,N,
2,200026,NJD000574392,CENTRAL GAS PLANT,410 SILVER LAKE AVENUE,,EDISON,NJ,8817,6,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203300,NJD000575266,WARD SAND AND MATERIALS,RIVER ROAD,,PENNSAUKEN,NJ,8110,1,CAMDEN,34007,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,204298,NJD000576918,RA JOHNSTON CO,1269 CENTRAL AVENUE,,HILLSIDE,NJ,7205,10,UNION,34039,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,203460,NJD000585554,NORTH AMERICAN PRODUCTS ACQUISITION,FOOT OF TILLMAN AVE,,RARITAN BOROUGH,NJ,8869,11,SOMERSET,34035,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
2,204131,NJD000586164,FMC CORPORATION,US ROUTE 1 AND PLAINSBORO ROAD,,PLAINSBORO,NJ,08536-0293,,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200034,NJD000606442,QUANTA RESOURCES,ONE RIVER RD,,EDGEWATER,NJ,7020,9,BERGEN,34003,40.804306,-73.989167,N,Currently on the Final NPL,N,
2,200037,NJD000607481,CHEMICAL CONTROL,23 SOUTH FRONT ST,,ELIZABETH,NJ,7202,8,UNION,34039,40.6432,-74.1935,N,Currently on the Final NPL,N,
2,200038,NJD000632174,CHEVRON USA INC,MARSHES DOCK ROAD,,LINDEN,NJ,7036,15,UNION,34039,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203096,NJD000729780,JOBAR PACKAGING INC.,29 RIVERSIDE AVE. BUILDING 7,,NEWARK,NJ,7104,10,ESSEX,34013,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200044,NJD000729806,KEUFFEL & ESSER,FORD ROAD,,ROCKAWAY TWP,NJ,7866,8,MORRIS,34027,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,203142,NJD000799072,AT AND BELL LABORATORIES,HOLMDEL-KEYPORT ROAD,,HOLMDEL,NJ,7733,13,MONMOUTH,34025,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203636,NJD000818518,AMES RUBBER CORP. WANTAGE PLANT,ROUTE 565,,WANTAGE,NJ,7461,5,SUSSEX,34037,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,200047,NJD000820159,E.I. DUPONT DE NEMOURS,WASHINGTON RD,,SAYREVILLE,NJ,8859,15,MIDDLESEX,34023,,,N,Not on the NPL,N,"Deferred to RCRA (Subtitle C)"
2,200048,NJD000820167,KERR GLASS MANUFACTURING CORP,SOUTH SECOND ST,,MILLVILLE,NJ,8332,2,CUMBERLAND,34011,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,204080,NJD001271931,PYROLAC CORPORATION,55 SCHOON AVENUE,,HAWTHORNE,NJ,7506,5,PASSAIC,34031,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
2,200061,NJD001293216,PFISTER CHEMICAL,LINDEN AVE OFF RTE 46 EAST,,RIDGEFIELD,NJ,7657,9,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203692,NJD001306414,CITY CHEMICAL CORP,100 HOBOKEN AVE,,JERSEY CITY,NJ,7302,13,HUDSON,34017,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
2,200062,NJD001307115,NORDA INC,140 ROUTE 10,,EAST HANOVER TOWNSHIP,NJ,7936,11,MORRIS,34027,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,206268,NJD001337575,HARTIN PAINT CORP. FIRE,219 BROAD STREET,,CARLSTADT,NJ,07072-1903,9,BERGEN,34003,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,200068,NJD001374883,BORDEN CHEMICAL,8-10 22ND STREET,,FAIR LAWN,NJ,7410,7,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200069,NJD001382373,LAPLACE CHEMICAL COMPANY,LELIARTS LANE,,ELMWOOD PARK,NJ,7407,7,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203642,NJD001389352,STANDARD COATING CORP,461 BROAD AVENUE SOUTH,,RIDGEFIELD,NJ,7657,14,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200072,NJD001394089,SYNKOTE PAINT,144-160 VAN RIPER AVE,,ELMWOOD PARK BORO,NJ,7407,9,BERGEN,34003,,,N,Not on the NPL,N,"Referred to Removal - NFRAP"
2,200075,NJD001471374,AETNA CHEMICAL CORPORATION,WALLACE STREET,,ELMWOOD PARK,NJ,7470,8,PASSAIC,34031,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200078,NJD001502517,CIBA-GEIGY CORP.,RTE #37,,TOMS RIVER,NJ,8753,3,OCEAN,34029,39.9867,-74.2363,N,Currently on the Final NPL,N,
2,203187,NJD001581958,"BENEDICT-MILLER, INC.",MARIN AVENUE & ORIENT WAY,,LYNDHURST,NJ,7071,11,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203204,NJD001599604,HAWARD CORPORATION,29 PORETE AVENUE,,NORTH ARLINGTON,NJ,7032,11,BERGEN,34003,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,203759,NJD001613306,WARWICK LABORATORIES INC,391 EAST INMAN AVE,,RAHWAY,NJ,7065,10,UNION,34039,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203609,NJD001643840,GENERAL ELECTRIC CO ASTRO,ROUTE 571 & 535,,EAST WINDSOR,NJ,8520,4,MERCER,34021,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200090,NJD001775626,MIDEAST ALUMINUM,ROUTE 130,,DAYTON/S BRNSWK,NJ,8810,15,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200092,NJD001807304,MILLMASTER ONYX CORP,11 SUMMIT AVENUE,,BERKELEY HEIGHTS TWP,NJ,7922,12,UNION,34039,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200094,NJD001890185,"TENNECO POLYMERS, INC","P.O. BOX 116, BEVERLY ROAD",,BURLINGTON TOWNSHIP,NJ,8016,4,BURLINGTON,34005,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200096,NJD001894229,STAUFFER CHEMICAL,STULTS RD,,DAYTON (SO. BRUNSWICK),NJ,8810,15,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200100,NJD002002699,HOKE INCORPORATED,1 TENAKILL PARK,,CRESSKILL,NJ,7626,9,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200101,NJD002005106,UNIVERSAL OIL PRODUCTS (CHEMICAL DIVISION),E/S ROUTE 17,,EAST RUTHERFORD,NJ,7073,9,BERGEN,34003,40.83,-74.088889,N,Currently on the Final NPL,N,
2,200102,NJD002005148,TENNECO CHEMICAL,290 RIVER RD,,GARFIELD,NJ,7026,12,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,204420,NJD002006773,E.C. ELECTROPLATING INC.,125 CLARK STREET,,GARFIELD,NJ,7026,9,BERGEN,34003,,,N,Site is Part of NPL Site,N,
2,204137,NJD002009850,DIXO CO. INC.,158 CENTRAL AVENUE,,ROCHELLE PARK,NJ,7662,,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203008,NJD002013522,CURTISS-WRIGHT CORPORATION,ONE PASSAIC STREET,,WOOD RIDGE,NJ,7075,9,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203195,NJD002027514,HALOCARBON PRODUCTS CORPORATION,82 BURLEWS COURT,,HACKENSACK,NJ,7601,9,BERGEN,34003,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,204046,NJD002136117,VICTAULIC COMPANY OF AMERICA,3100 HAMILTON BOULEVARD,,SOUTH PLAINFIELD,NJ,7080,6,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,205857,NJD002137479,J & S TOOL,70 OKNER PARKWAY,,LIVINGSTON,NJ,7039,,ESSEX,34013,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,203546,NJD002139053,A T & T TECHNOLOGIES CO,100 CENTRAL AVE,,KEARNY,NJ,7032,11,HUDSON,34017,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203069,NJD002139244,METEM CORPORATION,700 PARSIPPANY,,PARSIPPANY,NJ,7054,11,MORRIS,34027,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200109,NJD002141190,CPS/MADISON INDUSTRIES,WATERWORKS ROAD,,OLD BRIDGE TOWNSHIP,NJ,8857,12,MIDDLESEX,34023,40.434439,-74.327769,N,Currently on the Final NPL,N,
2,206308,NJD002142412,ALFRED HELLER HEAT TREATING CO. SITE,5 WELLINGTON STREET,,CLIFTON,NJ,7011,8,PASSAIC,34031,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,200114,NJD002144517,PIERSON'S CREEK,ONE AVENUE L,,NEWARK,NJ,7105,10,ESSEX,34013,40.7163,-74.1452,N,Currently on the Final NPL,N,
2,203866,NJD002145936,OETIKER INCORPORATED,71 TO 77 OKNER PARWAY,,LIVINGSTON,NJ,7039,11,ESSEX,34013,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,203085,NJD002146272,FEDERAL PACIFIC ELECTRIC COMPANY,AVE L & HERBERT ST.,,NEWARK,NJ,7101,10,ESSEX,34013,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203649,NJD002148799,ORANGE VALLEY REGIONAL GROUND WATER CONTAMINATION,GIST PLACE (NEAR NORTH DAY STREET),,WEST ORANGE/ORANGE,NJ,7051,10,ESSEX,34013,40.779936,-74.225267,N,Currently on the Final NPL,N,
2,203030,NJD002149409,"MIRANOL, INC.",68 CULVER ROAD,,DAYTON,NJ,8810,7,MIDDLESEX,34023,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,200119,NJD002151322,FAIRMONT CHEMICAL,117 BLANCHARD ST,,NEWARK,NJ,7101,10,ESSEX,34013,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203775,NJD002151538,HUDSAR INC,373 SOUTH STREET,,NEWARK,NJ,7105,13,ESSEX,34013,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
2,203596,NJD002152205,NORTH BRUNSWICK WAREHOUSE FIRE,1600 Livingstgon Avenue,,NORTH BRUNSWICK,NJ,8902,6,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203365,NJD002153484,ELECTRONIC MANUFACTURING CO.,71 Newark Way ,,MAPLEWOOD,NJ,7040,,ESSEX,34013,,,N,Not on the NPL,N,"SI Ongoing"
2,202312,NJD002155703,ARKANSAS COMPANY,185 FOUNDRY STREET,,NEWARK,NJ,7105,10,ESSEX,34013,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,200125,NJD002156685,COOPER CHEM CO,20 PARKER RD,,LONG VALLEY,NJ,7853,13,MORRIS,34027,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,205855,NJD002158343,STANDARD OPTICAL,42 OKNER PARKWAY,,LIVINGSTON,NJ,7039,,ESSEX,34013,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,205846,NJD002159507,JOHN C. DOLPH COMPANY,320 NEW ROAD,,MONMOUTH JUNCTION,NJ,8852,12,MIDDLESEX,34023,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,200130,NJD002160208,ROYAL LUBRICANTS,MERRY LANE & RIVER RD,,EAST HANOVER TWP,NJ,7936,13,MORRIS,34027,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203980,NJD002162824,BOYDEN AVENUE SITE,357 BOYDEN AVENUE,,MAPLEWOOD,NJ,7040,7,ESSEX,34013,,,N,Not on the NPL,N,"Removal Only Site (No Site Assessment Work Needed)"
2,206578,NJD002164796,UNIMATIC MANUFACTURING CORPORATION,25 SHERWOOD LANE,,FAIRFIELD,NJ,7004,11,ESSEX,34013,40.878792,-74.269155,N,Currently on the Final NPL,N,
2,203532,NJD002166155,HOFER MACHINE & TOOL CO,126 LINDA VISTA AVE,,HALEDON,NJ,7508,8,PASSAIC,34031,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200136,NJD002168748,DAYCO CORP./L.E CARPENTER CO.,170 N MAIN STREET,,WHARTON BOROUGH,NJ,7885,"07,11",MORRIS,34027,40.903331,-74.5775,N,Currently on the Final NPL,N,
2,200139,NJD002170439,BORDEN INC,930 LINCOLN BLVD,,MIDDLESEX,NJ,8846,5,MIDDLESEX,34023,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200144,NJD002173276,AMERICAN CYANAMID CO,EASTON TURNPIKE,,BRIDGEWATER,NJ,8805,7,SOMERSET,34035,40.555561,-74.55945,N,Currently on the Final NPL,N,
2,200146,NJD002175057,STANDARD CHLORINE,1015-35 BELLEVILLE TURNPIKE,,KEARNY,NJ,7032,8,HUDSON,34017,40.75,-74.097222,N,Currently on the Final NPL,N,
2,202902,NJD002176030,PETIT PAINT CO.,36 PINE STREET,,ROCKAWAY,NJ,7960,12,MORRIS,34027,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203120,NJD002177186,ATLANTIC CHEMICAL MANUFACTURING COMPANY,10 KINGSLAND ROAD,,NUTLEY,NJ,7110,11,ESSEX,34013,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200151,NJD002180255,SOLAR COMPOUNDS CORP,1201 W BLANCKE ST,,LINDEN,NJ,7036,15,UNION,34039,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200153,NJD002183630,MCWILLIAMS FORGE COMPANY INC,FRANKLIN RD,,ROCKAWAY,NJ,7866,13,MORRIS,34027,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,200154,NJD002184380,INTEDGE INDUSTRIES INC.,565 EAGLE ROCK RD,,ROSELAND,NJ,7068,11,ESSEX,34013,,,N,Not on the NPL,N,"Other Cleanup Activity: State-Lead Cleanup"
2,203872,NJD002185791,GRIFFITH LABORATORIES,855 RAHWAY AVENUE,,UNION,NJ,7083,5,UNION,34039,,,N,Not on the NPL,N,"NFRAP-Site does not qualify for the NPL based on existing information"
